track_id,vehicle_id,tour_id,start_time,stop_time,distance,track_gap,avg_speed,max_speed,n_signal_loss,d_signal_loss,r_signal_loss,avg_hdop,home_base,long_haul,rest_area,service_area_fuel,industrial_area,cid
16437,9,1451,2021-11-24 06:31:40.900000+01:00,2021-11-24 06:38:40.733000+01:00,60.0,6.86014986,0.14,0.14,2.0,0.0,0.0,0.502714,True,False,False,False,True,0
16438,9,1451,2021-11-24 07:01:45.743000+01:00,2021-11-24 07:12:28.214000+01:00,72.0,4.38081067,0.11,0.13,2.0,0.0,0.0,0.522943,True,False,False,False,True,0
16439,9,1451,2021-11-24 07:27:50.303000+01:00,2021-11-24 07:39:15.742000+01:00,101.0,5.74725699,0.15,0.24,422.0,0.0,0.0,0.513011,True,False,False,False,True,0
16440,9,1451,2021-11-24 07:57:13.903000+01:00,2021-11-24 07:57:30.726000+01:00,1.0,4.20730592,0.06,0.07,0.0,0.0,0.0,0.744485,True,False,False,False,True,0
16441,9,1451,2021-11-24 08:02:39.799000+01:00,2021-11-24 08:08:21.939000+01:00,37.0,5.66939537,0.11,0.09,0.0,0.0,0.0,0.406157,True,False,False,False,True,0
16442,9,1451,2021-11-24 08:23:31.553000+01:00,2021-11-24 08:23:49.049000+01:00,14.0,9.23719691,0.8,0.25,0.0,0.0,0.0,1.56352,True,False,False,False,True,0
16443,9,1451,2021-11-24 08:39:05.404000+01:00,2021-11-24 08:46:47.997000+01:00,56.0,7.37321221,0.12,0.09,2.0,0.0,0.0,0.509257,True,False,False,False,True,0
16444,9,1451,2021-11-24 08:56:56.409000+01:00,2021-11-24 08:59:56.715000+01:00,26.0,3.39623553,0.14,0.14,0.0,0.0,0.0,0.452635,True,False,False,False,True,0
16445,9,1451,2021-11-24 09:07:30.846000+01:00,2021-11-24 09:17:30.425000+01:00,64.0,6.08809968,0.11,0.11,2.0,0.0,0.0,0.544942,True,False,False,False,True,0
16446,9,1451,2021-11-24 10:08:56.433000+01:00,2021-11-24 10:09:13.250000+01:00,5.0,15.39523023,0.3,0.07,0.0,0.0,0.0,0.894138,True,False,False,False,True,0
16447,9,1451,2021-11-24 10:44:09.995000+01:00,2021-11-24 10:55:52.930000+01:00,116.0,11.3996024,0.17,2.42,2.0,0.0,0.0,0.446563,True,False,False,False,True,0
16448,9,1451,2021-11-24 11:49:20.324000+01:00,2021-11-24 11:57:03.425000+01:00,230.0,6.3626335,0.5,3.82,1.0,0.0,0.0,1.15509,True,False,False,False,True,0
16449,9,1451,2021-11-24 14:28:42.823000+01:00,2021-11-24 14:36:51.138000+01:00,977.0,9.77226775,2.0,12.55,1.0,0.0,0.0,0.894565,True,False,False,False,True,0
16450,9,1451,2021-11-24 15:33:10.974000+01:00,2021-11-24 15:37:01.808000+01:00,21.0,1.92952376,0.09,0.26,0.0,0.0,0.0,0.857357,True,False,False,False,True,0
16451,9,1451,2021-11-24 15:42:10.496000+01:00,2021-11-24 15:49:10.270000+01:00,394.0,15.55028726,0.94,6.46,2.0,0.0,0.0,0.787549,True,False,False,False,True,0
16452,9,1451,2021-11-24 16:07:02.707000+01:00,2021-11-24 16:13:28.245000+01:00,318.0,5.86727981,0.82,4.68,1.0,0.0,0.0,0.676865,True,False,False,False,True,0
16453,9,1451,2021-11-24 17:50:58.693000+01:00,2021-11-24 17:58:24.206000+01:00,56.0,5.22457841,0.13,0.35,1.0,0.0,0.0,0.540863,True,False,False,False,True,0
16454,9,1451,2021-11-24 18:29:00.156000+01:00,2021-11-24 18:30:34.018000+01:00,14.0,6.94903605,0.15,0.12,-3443.0,0.0,0.0,0.741253,True,False,False,False,True,0
16455,9,1451,2021-11-24 19:21:35.029000+01:00,2021-11-24 19:25:25.879000+01:00,39.0,8.65320531,0.17,0.12,0.0,0.0,0.0,0.595226,True,False,False,False,True,0
16456,9,1451,2021-11-24 19:58:57.629000+01:00,2021-11-24 20:11:31.929000+01:00,111.0,4.31888209,0.15,0.19,2.0,0.0,0.0,0.445188,True,False,False,False,True,0
16457,9,1451,2021-11-24 20:26:45.268000+01:00,2021-11-24 20:31:28.291000+01:00,42.0,13.75041656,0.15,0.23,0.0,0.0,0.0,0.476416,True,False,False,False,True,0
16458,9,1451,2021-11-24 22:11:56.539000+01:00,2021-11-24 22:12:13.362000+01:00,1.0,4.47127815,0.06,0.05,0.0,0.0,0.0,0.667473,True,False,False,False,True,0
16459,9,1451,2021-11-24 22:37:53.698000+01:00,2021-11-24 22:41:18.863000+01:00,35.0,23.46541004,0.17,0.1,0.0,0.0,0.0,0.621915,True,False,False,False,True,0
16460,9,1451,2021-11-24 23:09:43.300000+01:00,2021-11-24 23:10:42.932000+01:00,5.0,14.42346866,0.08,0.17,0.0,0.0,0.0,0.7463,True,False,False,False,True,0
16461,9,1451,2021-11-24 23:31:31.709000+01:00,2021-11-24 23:31:48.532000+01:00,6.0,3.7150809,0.36,0.07,0.0,0.0,0.0,1.12551,True,False,False,False,True,0
16462,9,1451,2021-11-24 23:47:04.492000+01:00,2021-11-25 00:09:05.471000+01:00,220.0,6.25069551,0.17,0.18,4.0,0.0,0.0,0.516051,True,False,False,False,True,0
16463,9,1451,2021-11-25 00:22:14.118000+01:00,2021-11-25 00:29:39.673000+01:00,74.0,9.03034411,0.17,0.16,1.0,0.0,0.0,0.693483,True,False,False,False,True,0
16464,9,1451,2021-11-25 00:57:49.211000+01:00,2021-11-25 00:58:06.032000+01:00,20.0,31.22525019,1.19,0.09,0.0,0.0,0.0,1.0035,True,False,False,False,True,0
16465,9,1451,2021-11-25 01:39:25.892000+01:00,2021-11-25 01:50:59.660000+01:00,88.0,15.76718616,0.13,0.13,1.0,0.0,0.0,0.457642,True,False,False,False,True,0
16466,9,1451,2021-11-25 02:08:52.157000+01:00,2021-11-25 02:14:25.752000+01:00,45.0,0.20796791,0.13,0.09,0.0,0.0,0.0,0.508479,True,False,False,False,True,0
16467,9,1451,2021-11-25 02:32:23.031000+01:00,2021-11-25 02:39:22.881000+01:00,52.0,3.47802746,0.12,0.15,1.0,0.0,0.0,0.509896,True,False,False,False,True,0
16468,9,1451,2021-11-25 03:38:40.161000+01:00,2021-11-25 03:51:57.384000+01:00,115.0,1.58298769,0.14,0.15,3.0,0.0,0.0,0.649349,True,False,False,False,True,0
16469,9,1452,2021-11-25 07:35:22.807000+01:00,2021-11-25 08:24:49.969000+01:00,22924.0,4.58413724,7.73,24.94,9.0,59.0,0.00257372,0.487236,False,False,False,False,True,64
16470,9,1452,2021-11-25 08:45:10.120000+01:00,2021-11-25 09:21:54.340000+01:00,22689.0,3.65746887,10.29,23.79,6.0,38.0,0.00167482,0.543665,True,False,False,False,True,0
16471,9,1453,2021-11-25 09:47:07.457000+01:00,2021-11-25 09:51:49.660000+01:00,435.0,4.03840936,1.54,8.74,0.0,0.0,0.0,0.761131,True,False,False,False,True,0
16472,9,1454,2021-11-25 10:07:57.348000+01:00,2021-11-25 10:18:50.171000+01:00,5267.0,29.05979389,8.07,19.77,1.0,1.0,0.000189861,0.624019,False,False,False,False,True,28
16473,9,1454,2021-11-25 10:38:25.197000+01:00,2021-11-25 10:50:59.629000+01:00,5569.0,1.92099711,7.38,20.89,2.0,15.0,0.00269348,0.624378,True,False,False,False,True,0
16474,9,1455,2021-11-25 12:59:22.812000+01:00,2021-11-25 12:59:39.625000+01:00,8.0,6.71573383,0.48,0.08,0.0,0.0,0.0,2.09787,True,False,False,False,True,0
16475,9,1455,2021-11-25 15:06:01.268000+01:00,2021-11-25 15:11:26.281000+01:00,40.0,2.96606815,0.12,0.11,1.0,0.0,0.0,0.648429,True,False,False,False,True,0
16476,9,1455,2021-11-25 16:05:07.285000+01:00,2021-11-25 16:07:06.837000+01:00,21.0,12.77325229,0.18,0.18,0.0,0.0,0.0,0.784184,True,False,False,False,True,0
16477,9,1455,2021-11-25 16:22:35.091000+01:00,2021-11-25 16:22:53.105000+01:00,12.0,9.35269442,0.67,0.32,0.0,0.0,0.0,2.31378,True,False,False,False,True,0
16478,9,1455,2021-11-25 16:46:01.784000+01:00,2021-11-25 16:46:52.848000+01:00,13.0,10.57085549,0.25,0.06,0.0,0.0,0.0,0.703479,True,False,False,False,True,0
16479,9,1455,2021-11-25 18:56:51.288000+01:00,2021-11-25 19:01:59.173000+01:00,36.0,3.25075505,0.12,0.11,0.0,0.0,0.0,0.604601,True,False,False,False,True,0
16480,9,1455,2021-11-25 20:08:14.134000+01:00,2021-11-25 20:17:39.499000+01:00,85.0,13.1425639,0.15,0.11,1.0,0.0,0.0,0.491434,True,False,False,False,True,0
16481,9,1455,2021-11-25 20:43:05.387000+01:00,2021-11-25 20:55:06.764000+01:00,115.0,11.89246935,0.16,0.15,2.0,0.0,0.0,0.638804,True,False,False,False,True,0
16482,9,1455,2021-11-25 21:02:53.002000+01:00,2021-11-25 21:05:52.504000+01:00,23.0,5.17494574,0.13,0.14,0.0,0.0,0.0,0.697782,True,False,False,False,True,0
16483,9,1455,2021-11-25 21:26:22.324000+01:00,2021-11-25 21:26:39.150000+01:00,4.0,6.03857355,0.24,0.06,0.0,0.0,0.0,0.807575,True,False,False,False,True,0
16484,9,1455,2021-11-25 21:34:21.876000+01:00,2021-11-25 21:37:55.615000+01:00,28.0,6.51312158,0.13,0.1,0.0,0.0,0.0,0.61617,True,False,False,False,True,0
16485,9,1455,2021-11-25 21:53:27.779000+01:00,2021-11-25 22:05:53.676000+01:00,143.0,11.88985597,0.19,0.17,2.0,0.0,0.0,0.590501,True,False,False,False,True,0
16486,9,1455,2021-11-25 22:13:33.959000+01:00,2021-11-25 22:15:59.182000+01:00,27.0,9.88546059,0.19,0.12,1.0,0.0,0.0,0.73485,True,False,False,False,True,0
16487,9,1455,2021-11-25 22:41:49.842000+01:00,2021-11-25 23:01:25.345000+01:00,206.0,6.16865665,0.18,0.14,4.0,0.0,0.0,0.616105,True,False,False,False,True,0
16488,9,1455,2021-11-25 23:06:38.454000+01:00,2021-11-25 23:15:38.175000+01:00,87.0,4.7238367,0.16,0.14,1.0,0.0,0.0,0.514143,True,False,False,False,True,0
16489,9,1455,2021-11-26 00:04:14.490000+01:00,2021-11-26 00:26:07.343000+01:00,197.0,22.65391328,0.15,0.15,4.0,1.0,0.00507614,0.487953,True,False,False,False,True,0
16490,9,1455,2021-11-26 00:31:16.233000+01:00,2021-11-26 00:31:50.184000+01:00,6.0,2.26328302,0.18,0.07,0.0,0.0,0.0,0.789107,True,False,False,False,True,0
16491,9,1455,2021-11-26 01:05:18.350000+01:00,2021-11-26 01:05:35.174000+01:00,4.0,4.75842688,0.24,0.07,0.0,0.0,0.0,0.75076,True,False,False,False,True,0
16492,9,1455,2021-11-26 01:31:00.874000+01:00,2021-11-26 01:37:02.180000+01:00,75.0,13.57349209,0.21,0.33,2.0,3.0,0.04,0.609817,True,False,False,False,True,0
16493,9,1455,2021-11-26 01:42:11.407000+01:00,2021-11-26 01:54:46.262000+01:00,108.0,3.61328901,0.14,0.23,2.0,0.0,0.0,0.546782,True,False,False,False,True,0
16494,9,1455,2021-11-26 02:15:13.186000+01:00,2021-11-26 02:38:56.893000+01:00,217.0,3.08355231,0.15,0.28,4.0,0.0,0.0,0.545796,True,False,False,False,True,0
16495,9,1455,2021-11-26 02:59:37.090000+01:00,2021-11-26 03:04:53.533000+01:00,53.0,9.98246404,0.17,0.12,1.0,0.0,0.0,0.619815,True,False,False,False,True,0
16496,9,1455,2021-11-26 03:33:56.684000+01:00,2021-11-26 03:44:05.033000+01:00,85.0,5.23225489,0.14,0.11,1.0,0.0,0.0,0.577721,True,False,False,False,True,0
16497,9,1455,2021-11-26 04:01:55.272000+01:00,2021-11-26 04:15:38.173000+01:00,89.0,5.97666746,0.11,0.17,2.0,0.0,0.0,0.489562,True,False,False,False,True,0
16498,9,1455,2021-11-26 04:25:54.020000+01:00,2021-11-26 04:37:45.730000+01:00,110.0,9.23817312,0.15,0.2,2.0,0.0,0.0,0.538649,True,False,False,False,True,0
16499,9,1455,2021-11-26 04:50:42.813000+01:00,2021-11-26 04:56:51.401000+01:00,52.0,3.89298972,0.14,0.13,1.0,0.0,0.0,0.62398,True,False,False,False,True,0
16500,9,1455,2021-11-26 05:17:19.168000+01:00,2021-11-26 05:30:28.560000+01:00,138.0,13.78256261,0.17,0.16,3.0,0.0,0.0,0.602086,True,False,False,False,True,0
16501,9,1455,2021-11-26 05:55:55.095000+01:00,2021-11-26 05:56:15.082000+01:00,43.0,31.05933707,2.15,0.12,0.0,0.0,0.0,2.7984,True,False,False,False,True,0
16502,9,1455,2021-11-26 06:03:56.747000+01:00,2021-11-26 06:28:49.889000+01:00,296.0,5.46340044,0.2,0.18,5.0,1.0,0.00337838,0.605607,True,False,False,False,True,0
16503,9,1455,2021-11-26 06:46:44.976000+01:00,2021-11-26 07:03:02.114000+01:00,201.0,15.57195868,0.21,0.2,2.0,0.0,0.0,0.655018,True,False,False,False,True,0
16504,9,1455,2021-11-26 07:28:38.841000+01:00,2021-11-26 07:45:55.713000+01:00,150.0,3.95665608,0.14,0.12,2.0,0.0,0.0,0.454259,True,False,False,False,True,0
16505,9,1455,2021-11-26 08:06:41.006000+01:00,2021-11-26 08:29:15.423000+01:00,203.0,5.39620451,0.15,0.15,4.0,0.0,0.0,0.537052,True,False,False,False,True,0
16506,9,1455,2021-11-26 08:47:14.259000+01:00,2021-11-26 08:51:30.796000+01:00,28.0,7.41398709,0.11,0.09,0.0,0.0,0.0,0.460155,True,False,False,False,True,0
16507,9,1455,2021-11-26 09:06:51.141000+01:00,2021-11-26 09:43:10.296000+01:00,397.0,6.16710515,0.18,0.16,6.0,0.0,0.0,0.565229,True,False,False,False,True,0
16508,9,1455,2021-11-26 10:03:39.966000+01:00,2021-11-26 10:50:16.200000+01:00,2584.0,7.41399189,0.92,12.43,7.0,9.0,0.00348297,0.622038,True,False,False,False,True,0
16509,9,1456,2021-11-26 11:07:00.808000+01:00,2021-11-26 11:36:37.355000+01:00,6506.0,17.08891725,3.66,18.27,6.0,23.0,0.0035352,0.543134,False,False,False,False,True,28
16510,9,1456,2021-11-26 11:57:09.421000+01:00,2021-11-26 12:18:52.646000+01:00,5794.0,0.64435219,4.45,19.43,3.0,11.0,0.00189852,0.601154,True,False,False,False,True,0
16511,9,1457,2021-11-26 13:24:55.447000+01:00,2021-11-26 13:25:12.261000+01:00,3.0,2.47532548,0.18,0.07,0.0,0.0,0.0,0.70724,True,False,False,False,True,0
16512,9,1457,2021-11-26 20:50:58.994000+01:00,2021-11-26 20:58:58.867000+01:00,116.0,4.01632443,0.24,0.23,2.0,0.0,0.0,0.82308,True,False,False,False,True,0
16513,9,1457,2021-11-26 21:32:20.060000+01:00,2021-11-26 21:44:03.170000+01:00,158.0,16.48259586,0.22,0.21,2.0,0.0,0.0,0.767412,True,False,False,False,True,0
16514,9,1457,2021-11-26 22:49:48.537000+01:00,2021-11-26 22:50:05.358000+01:00,5.0,11.50418998,0.3,0.07,0.0,0.0,0.0,0.996629,True,False,False,False,True,0
16515,9,1457,2021-11-26 23:36:05.056000+01:00,2021-11-26 23:38:55.991000+01:00,28.0,11.2992996,0.16,0.12,0.0,0.0,0.0,0.720877,True,False,False,False,True,0
16516,9,1457,2021-11-26 23:54:14.630000+01:00,2021-11-27 00:09:15.075000+01:00,163.0,26.39568231,0.18,0.22,2.0,0.0,0.0,0.702727,True,False,False,False,True,0
16517,9,1457,2021-11-27 00:37:20.703000+01:00,2021-11-27 00:48:37.477000+01:00,142.0,3.07528528,0.21,0.23,1.0,0.0,0.0,0.70578,True,False,False,False,True,0
16518,9,1457,2021-11-27 01:40:24.062000+01:00,2021-11-27 01:51:32.215000+01:00,99.0,5.94007611,0.15,0.17,1.0,0.0,0.0,0.564508,True,False,False,False,True,0
16519,9,1457,2021-11-27 02:14:25.604000+01:00,2021-11-27 02:24:16.759000+01:00,93.0,6.93753014,0.16,0.16,1.0,0.0,0.0,0.639081,True,False,False,False,True,0
16520,9,1457,2021-11-27 03:02:35.436000+01:00,2021-11-27 03:07:00.515000+01:00,65.0,14.84630667,0.25,0.14,0.0,0.0,0.0,0.934155,True,False,False,False,True,0
16521,9,1457,2021-11-27 03:32:37.603000+01:00,2021-11-27 03:32:48.954000+01:00,8.0,17.80421654,0.7,0.1,0.0,0.0,0.0,2.78651,True,False,False,False,True,0
16522,9,1457,2021-11-27 04:24:37.491000+01:00,2021-11-27 04:27:45.528000+01:00,25.0,11.70861508,0.13,0.22,0.0,0.0,0.0,0.683417,True,False,False,False,True,0
16523,9,1457,2021-11-27 04:48:11.419000+01:00,2021-11-27 04:50:45.216000+01:00,30.0,9.55377493,0.2,0.25,1.0,0.0,0.0,0.821876,True,False,False,False,True,0
16524,9,1457,2021-11-27 05:13:54.208000+01:00,2021-11-27 05:14:11.027000+01:00,6.0,11.46266263,0.36,0.11,0.0,0.0,0.0,1.23766,True,False,False,False,True,0
16525,9,1457,2021-11-27 06:10:28.011000+01:00,2021-11-27 06:14:10.282000+01:00,39.0,32.01659411,0.18,0.08,0.0,0.0,0.0,0.796304,True,False,False,False,True,0
16526,9,1457,2021-11-27 06:24:35.641000+01:00,2021-11-27 06:38:01.564000+01:00,171.0,9.43665118,0.21,0.26,2.0,0.0,0.0,0.739986,True,False,False,False,True,0
16527,9,1457,2021-11-27 07:11:18.629000+01:00,2021-11-27 07:14:26.694000+01:00,35.0,14.07392708,0.19,0.13,0.0,0.0,0.0,0.742324,True,False,False,False,True,0
16528,9,1457,2021-11-27 07:35:02.109000+01:00,2021-11-27 07:35:20.122000+01:00,16.0,22.54528401,0.89,0.25,0.0,0.0,0.0,1.93465,True,False,False,False,True,0
16529,9,1457,2021-11-27 07:53:23.385000+01:00,2021-11-27 08:00:06.200000+01:00,74.0,5.85090967,0.18,0.14,1.0,0.0,0.0,0.564647,True,False,False,False,True,0
16530,9,1457,2021-11-27 08:12:52.751000+01:00,2021-11-27 08:17:34.972000+01:00,62.0,20.49044186,0.22,0.11,0.0,0.0,0.0,0.627966,True,False,False,False,True,0
16531,9,1457,2021-11-27 08:27:37.482000+01:00,2021-11-27 08:27:55.233000+01:00,18.0,14.50258078,1.01,0.31,0.0,0.0,0.0,1.89799,True,False,False,False,True,0
16532,9,1457,2021-11-27 08:56:23.169000+01:00,2021-11-27 09:02:23.226000+01:00,57.0,4.15848977,0.16,0.15,1.0,0.0,0.0,0.766413,True,False,False,False,True,0
16533,9,1457,2021-11-27 09:38:13.709000+01:00,2021-11-27 09:38:30.526000+01:00,4.0,19.49007106,0.24,0.1,0.0,0.0,0.0,1.06378,True,False,False,False,True,0
16534,9,1457,2021-11-27 09:43:36.042000+01:00,2021-11-27 09:43:52.865000+01:00,3.0,22.33247054,0.18,0.08,1.0,0.0,0.0,1.34882,True,False,False,False,True,0
16535,9,1457,2021-11-27 10:07:07.795000+01:00,2021-11-27 10:09:50.145000+01:00,26.0,17.12549185,0.16,0.09,0.0,0.0,0.0,0.736715,True,False,False,False,True,0
16536,9,1457,2021-11-27 11:01:18.742000+01:00,2021-11-27 11:07:27.379000+01:00,71.0,8.49737779,0.19,0.17,1.0,0.0,0.0,0.585516,True,False,False,False,True,0
16537,9,1457,2021-11-27 12:03:41.419000+01:00,2021-11-27 12:05:40.965000+01:00,18.0,8.15687528,0.15,0.13,0.0,0.0,0.0,0.742563,True,False,False,False,True,0
16538,9,1457,2021-11-27 12:54:12.690000+01:00,2021-11-27 12:54:29.502000+01:00,3.0,7.89537851,0.18,0.05,0.0,0.0,0.0,1.04989,True,False,False,False,True,0
16539,9,1457,2021-11-27 13:17:46.126000+01:00,2021-11-27 13:19:28.551000+01:00,13.0,3.28666181,0.13,0.12,0.0,0.0,0.0,0.736636,True,False,False,False,True,0
16540,9,1457,2021-11-27 14:00:24.313000+01:00,2021-11-27 14:03:40.928000+01:00,30.0,4.98004269,0.15,0.19,0.0,0.0,0.0,0.850154,True,False,False,False,True,0
16541,9,1457,2021-11-27 14:31:44.576000+01:00,2021-11-27 14:32:52.775000+01:00,10.0,4.55635708,0.15,0.11,0.0,0.0,0.0,1.04075,True,False,False,False,True,0
16542,9,1457,2021-11-27 15:24:05.676000+01:00,2021-11-27 15:26:56.582000+01:00,26.0,7.89184467,0.15,0.18,0.0,0.0,0.0,1.11235,True,False,False,False,True,0
16543,9,1457,2021-11-27 15:31:59.012000+01:00,2021-11-27 15:33:58.556000+01:00,18.0,12.51956658,0.15,0.15,1.0,0.0,0.0,0.910046,True,False,False,False,True,0
16544,9,1457,2021-11-27 17:19:23.313000+01:00,2021-11-27 17:32:50.064000+01:00,108.0,10.88918602,0.13,0.25,2.0,0.0,0.0,0.571337,True,False,False,False,True,0
16545,9,1457,2021-11-27 18:44:37.318000+01:00,2021-11-27 18:50:10.880000+01:00,73.0,14.35979669,0.22,0.14,0.0,0.0,0.0,0.880618,True,False,False,False,True,0
16546,9,1457,2021-11-27 19:46:23.304000+01:00,2021-11-27 20:02:40.542000+01:00,163.0,7.48971225,0.17,0.17,3.0,0.0,0.0,0.668085,True,False,False,False,True,0
16547,9,1457,2021-11-27 21:01:58.588000+01:00,2021-11-27 21:15:15.948000+01:00,187.0,15.27094976,0.23,0.13,2.0,0.0,0.0,0.795723,True,False,False,False,True,0
16548,9,1457,2021-11-27 22:04:30.569000+01:00,2021-11-27 22:19:14.633000+01:00,264.0,11.77995908,0.3,0.33,2.0,0.0,0.0,0.947019,True,False,False,False,True,0
16549,9,1457,2021-11-27 22:55:39.374000+01:00,2021-11-27 23:00:55.848000+01:00,56.0,6.96856891,0.18,0.16,0.0,0.0,0.0,0.581893,True,False,False,False,True,0
16550,9,1457,2021-11-27 23:18:48.729000+01:00,2021-11-27 23:25:48.655000+01:00,81.0,6.59935703,0.19,0.23,1.0,0.0,0.0,0.57394,True,False,False,False,True,0
16551,9,1457,2021-11-27 23:43:43.348000+01:00,2021-11-27 23:54:08.737000+01:00,119.0,15.47054238,0.19,0.16,1.0,0.0,0.0,0.658396,True,False,False,False,True,0
16552,9,1457,2021-11-28 00:04:18.197000+01:00,2021-11-28 00:08:34.719000+01:00,55.0,17.6263733,0.21,0.25,0.0,0.0,0.0,0.685973,True,False,False,False,True,0
16553,9,1457,2021-11-28 00:16:16.680000+01:00,2021-11-28 00:18:16.235000+01:00,17.0,22.79465615,0.14,0.17,0.0,0.0,0.0,0.762709,True,False,False,False,True,0
16554,9,1457,2021-11-28 00:23:21.714000+01:00,2021-11-28 00:41:13.779000+01:00,177.0,5.75209066,0.17,0.11,1262.0,0.0,0.0,0.609674,True,False,False,False,True,0
16555,9,1457,2021-11-28 00:53:59.752000+01:00,2021-11-28 01:09:42.693000+01:00,173.0,8.96039838,0.18,0.17,2.0,0.0,0.0,0.735819,True,False,False,False,True,0
16556,9,1457,2021-11-28 01:35:06.394000+01:00,2021-11-28 01:35:25.897000+01:00,33.0,28.20157133,1.69,0.16,2.0,10.0,0.30303,2.05747,True,False,False,False,True,0
16557,9,1457,2021-11-28 01:45:34.025000+01:00,2021-11-28 01:50:42.087000+01:00,64.0,11.96894374,0.21,0.15,0.0,0.0,0.0,0.699903,True,False,False,False,True,0
16558,9,1457,2021-11-28 02:18:47.676000+01:00,2021-11-28 02:30:39.524000+01:00,134.0,22.86742108,0.19,0.16,2.0,0.0,0.0,0.626421,True,False,False,False,True,0
16559,9,1457,2021-11-28 02:40:53.563000+01:00,2021-11-28 02:43:10.242000+01:00,22.0,3.36900568,0.16,0.08,0.0,0.0,0.0,0.543605,True,False,False,False,True,0
16560,9,1457,2021-11-28 02:55:56.101000+01:00,2021-11-28 03:01:47.666000+01:00,67.0,25.91562809,0.19,0.13,1.0,0.0,0.0,0.752508,True,False,False,False,True,0
16561,9,1457,2021-11-28 03:07:02.834000+01:00,2021-11-28 03:19:11.883000+01:00,124.0,17.41825581,0.17,0.14,3.0,0.0,0.0,0.695455,True,False,False,False,True,0
16562,9,1457,2021-11-28 03:26:51.946000+01:00,2021-11-28 03:36:17.456000+01:00,85.0,7.1169729,0.15,0.18,2.0,0.0,0.0,0.684018,True,False,False,False,True,0
16563,9,1457,2021-11-28 04:04:25.993000+01:00,2021-11-28 04:16:34.996000+01:00,115.0,16.86070559,0.16,0.23,2.0,0.0,0.0,0.512367,True,False,False,False,True,0
16564,9,1457,2021-11-28 04:37:04.335000+01:00,2021-11-28 04:47:38.346000+01:00,95.0,6.2905307,0.15,0.25,1.0,0.0,0.0,0.69367,True,False,False,False,True,0
16565,9,1457,2021-11-28 05:10:51.245000+01:00,2021-11-28 05:18:51.442000+01:00,93.0,7.63641884,0.19,0.11,-5621.0,9.0,0.0967742,0.621107,True,False,False,False,True,0
16566,9,1457,2021-11-28 05:39:13.314000+01:00,2021-11-28 05:56:49.002000+01:00,288.0,12.4756445,0.27,0.13,5.0,9.0,0.03125,0.676057,True,False,False,False,True,0
16567,9,1457,2021-11-28 06:07:04.749000+01:00,2021-11-28 06:15:30.370000+01:00,118.0,21.65589507,0.23,0.1,1.0,0.0,0.0,0.753017,True,False,False,False,True,0
16568,9,1457,2021-11-28 06:30:46.151000+01:00,2021-11-28 06:38:46.090000+01:00,104.0,22.17389488,0.22,0.12,1.0,0.0,0.0,0.716855,True,False,False,False,True,0
16569,9,1457,2021-11-28 06:56:49.617000+01:00,2021-11-28 07:06:40.802000+01:00,101.0,2.07963034,0.17,0.14,1.0,0.0,0.0,0.645436,True,False,False,False,True,0
16570,9,1457,2021-11-28 07:45:48.458000+01:00,2021-11-28 07:54:39.758000+01:00,93.0,2.26328373,0.18,0.13,1.0,0.0,0.0,0.593636,True,False,False,False,True,0
16571,9,1457,2021-11-28 08:02:16.211000+01:00,2021-11-28 08:12:50.259000+01:00,126.0,4.18082348,0.2,0.18,2.0,0.0,0.0,0.508245,True,False,False,False,True,0
16572,9,1457,2021-11-28 08:38:16.529000+01:00,2021-11-28 08:48:59.801000+01:00,122.0,25.0684564,0.19,0.18,1.0,0.0,0.0,0.566514,True,False,False,False,True,0
16573,9,1457,2021-11-28 09:36:21.364000+01:00,2021-11-28 09:42:12.045000+01:00,56.0,3.47343743,0.16,0.14,0.0,0.0,0.0,0.846805,True,False,False,False,True,0
16574,9,1457,2021-11-28 10:03:02.783000+01:00,2021-11-28 10:09:54.202000+01:00,78.0,12.57305248,0.19,0.15,2.0,0.0,0.0,0.711323,True,False,False,False,True,0
16575,9,1457,2021-11-28 10:43:48.193000+01:00,2021-11-28 10:46:47.661000+01:00,35.0,3.16590143,0.2,0.11,0.0,0.0,0.0,0.68398,True,False,False,False,True,0
16576,9,1457,2021-11-28 11:12:15.493000+01:00,2021-11-28 11:19:24.891000+01:00,101.0,7.73225944,0.24,0.23,1.0,0.0,0.0,0.812797,True,False,False,False,True,0
16577,9,1457,2021-11-28 11:26:57.898000+01:00,2021-11-28 11:27:06.976000+01:00,41.0,11.95128845,4.52,0.15,0.0,0.0,0.0,3.62634,True,False,False,False,True,0
16578,9,1457,2021-11-28 11:37:24.158000+01:00,2021-11-28 11:46:41.191000+01:00,79.0,25.09433788,0.14,0.13,1.0,0.0,0.0,0.68387,True,False,False,False,True,0
16579,9,1457,2021-11-28 11:56:53.797000+01:00,2021-11-28 12:17:47.012000+01:00,235.0,4.25367797,0.19,0.17,4.0,0.0,0.0,0.608415,True,False,False,False,True,0
16580,9,1457,2021-11-28 12:45:56.574000+01:00,2021-11-28 12:55:56.198000+01:00,97.0,5.70011798,0.16,0.17,1.0,0.0,0.0,0.698214,True,False,False,False,True,0
16581,9,1457,2021-11-28 13:06:10.919000+01:00,2021-11-28 13:06:27.738000+01:00,2.0,8.37770603,0.12,0.06,0.0,0.0,0.0,0.902641,True,False,False,False,True,0
